eu_sdg,dimension,dimension_label,unit,unit_label,geo,geo_label,time,obs_value,obs_status
11_52,PMD,Premature death -Premature death,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2005,431114,
11_52,PMD,Premature death -Premature death,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2006,,
11_52,PMD,Premature death -Premature death,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2007,349416,
11_52,PMD,Premature death -Premature death,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2008,354207,
11_52,PMD,Premature death -Premature death,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2009,362841,
11_52,PMD,Premature death -Premature death,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2010,367732,
11_52,PMD,Premature death -Premature death,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2011,392315,
11_52,PMD,Premature death -Premature death,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2012,344027,
11_52,PMD,Premature death -Premature death,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2013,328912,
11_52,PMD,Premature death -Premature death,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2014,290933,
11_52,PMD,Premature death -Premature death,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2015,321094,
11_52,PMD,Premature death -Premature death,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2016,281995,
11_52,PMD,Premature death -Premature death,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2017,303487,
11_52,PMD,Premature death -Premature death,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2018,290716,
11_52,PMD,Premature death -Premature death,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2019,231286,
11_52,PMD,Premature death -Premature death,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2020,237715,
11_52,PMD,Premature death -Premature death,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2021,253305,
11_52,PMD,Premature death -Premature death,NR,Number,BE,Belgium,2005,9324,
11_52,PMD,Premature death -Premature death,NR,Number,BE,Belgium,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,BE,Belgium,2007,7192,
11_52,PMD,Premature death -Premature death,NR,Number,BE,Belgium,2008,8633,
11_52,PMD,Premature death -Premature death,NR,Number,BE,Belgium,2009,9497,
11_52,PMD,Premature death -Premature death,NR,Number,BE,Belgium,2010,9832,
11_52,PMD,Premature death -Premature death,NR,Number,BE,Belgium,2011,9063,
11_52,PMD,Premature death -Premature death,NR,Number,BE,Belgium,2012,8136,
11_52,PMD,Premature death -Premature death,NR,Number,BE,Belgium,2013,8691,
11_52,PMD,Premature death -Premature death,NR,Number,BE,Belgium,2014,6250,
11_52,PMD,Premature death -Premature death,NR,Number,BE,Belgium,2015,6210,
11_52,PMD,Premature death -Premature death,NR,Number,BE,Belgium,2016,5766,
11_52,PMD,Premature death -Premature death,NR,Number,BE,Belgium,2017,5676,
11_52,PMD,Premature death -Premature death,NR,Number,BE,Belgium,2018,5914,
11_52,PMD,Premature death -Premature death,NR,Number,BE,Belgium,2019,4533,
11_52,PMD,Premature death -Premature death,NR,Number,BE,Belgium,2020,3927,
11_52,PMD,Premature death -Premature death,NR,Number,BE,Belgium,2021,5106,
11_52,PMD,Premature death -Premature death,NR,Number,BG,Bulgaria,2005,19277,
11_52,PMD,Premature death -Premature death,NR,Number,BG,Bulgaria,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,BG,Bulgaria,2007,17300,
11_52,PMD,Premature death -Premature death,NR,Number,BG,Bulgaria,2008,19053,
11_52,PMD,Premature death -Premature death,NR,Number,BG,Bulgaria,2009,16162,
11_52,PMD,Premature death -Premature death,NR,Number,BG,Bulgaria,2010,15912,
11_52,PMD,Premature death -Premature death,NR,Number,BG,Bulgaria,2011,20002,
11_52,PMD,Premature death -Premature death,NR,Number,BG,Bulgaria,2012,16029,
11_52,PMD,Premature death -Premature death,NR,Number,BG,Bulgaria,2013,13610,
11_52,PMD,Premature death -Premature death,NR,Number,BG,Bulgaria,2014,14203,
11_52,PMD,Premature death -Premature death,NR,Number,BG,Bulgaria,2015,14669,
11_52,PMD,Premature death -Premature death,NR,Number,BG,Bulgaria,2016,13325,
11_52,PMD,Premature death -Premature death,NR,Number,BG,Bulgaria,2017,13120,
11_52,PMD,Premature death -Premature death,NR,Number,BG,Bulgaria,2018,12027,
11_52,PMD,Premature death -Premature death,NR,Number,BG,Bulgaria,2019,9906,
11_52,PMD,Premature death -Premature death,NR,Number,BG,Bulgaria,2020,10623,
11_52,PMD,Premature death -Premature death,NR,Number,BG,Bulgaria,2021,10840,
11_52,PMD,Premature death -Premature death,NR,Number,CZ,Czechia,2005,13106,
11_52,PMD,Premature death -Premature death,NR,Number,CZ,Czechia,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,CZ,Czechia,2007,8606,
11_52,PMD,Premature death -Premature death,NR,Number,CZ,Czechia,2008,9116,
11_52,PMD,Premature death -Premature death,NR,Number,CZ,Czechia,2009,10228,
11_52,PMD,Premature death -Premature death,NR,Number,CZ,Czechia,2010,11843,
11_52,PMD,Premature death -Premature death,NR,Number,CZ,Czechia,2011,11173,
11_52,PMD,Premature death -Premature death,NR,Number,CZ,Czechia,2012,10216,
11_52,PMD,Premature death -Premature death,NR,Number,CZ,Czechia,2013,10914,
11_52,PMD,Premature death -Premature death,NR,Number,CZ,Czechia,2014,9855,
11_52,PMD,Premature death -Premature death,NR,Number,CZ,Czechia,2015,9245,
11_52,PMD,Premature death -Premature death,NR,Number,CZ,Czechia,2016,8634,
11_52,PMD,Premature death -Premature death,NR,Number,CZ,Czechia,2017,9335,
11_52,PMD,Premature death -Premature death,NR,Number,CZ,Czechia,2018,10305,
11_52,PMD,Premature death -Premature death,NR,Number,CZ,Czechia,2019,6941,
11_52,PMD,Premature death -Premature death,NR,Number,CZ,Czechia,2020,6900,
11_52,PMD,Premature death -Premature death,NR,Number,CZ,Czechia,2021,8482,
11_52,PMD,Premature death -Premature death,NR,Number,DK,Denmark,2005,2991,
11_52,PMD,Premature death -Premature death,NR,Number,DK,Denmark,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,DK,Denmark,2007,2743,
11_52,PMD,Premature death -Premature death,NR,Number,DK,Denmark,2008,2417,
11_52,PMD,Premature death -Premature death,NR,Number,DK,Denmark,2009,2334,
11_52,PMD,Premature death -Premature death,NR,Number,DK,Denmark,2010,2581,
11_52,PMD,Premature death -Premature death,NR,Number,DK,Denmark,2011,3386,
11_52,PMD,Premature death -Premature death,NR,Number,DK,Denmark,2012,1916,
11_52,PMD,Premature death -Premature death,NR,Number,DK,Denmark,2013,1761,
11_52,PMD,Premature death -Premature death,NR,Number,DK,Denmark,2014,2419,
11_52,PMD,Premature death -Premature death,NR,Number,DK,Denmark,2015,1843,
11_52,PMD,Premature death -Premature death,NR,Number,DK,Denmark,2016,1650,
11_52,PMD,Premature death -Premature death,NR,Number,DK,Denmark,2017,1366,
11_52,PMD,Premature death -Premature death,NR,Number,DK,Denmark,2018,2206,
11_52,PMD,Premature death -Premature death,NR,Number,DK,Denmark,2019,1719,
11_52,PMD,Premature death -Premature death,NR,Number,DK,Denmark,2020,1038,
11_52,PMD,Premature death -Premature death,NR,Number,DK,Denmark,2021,1203,
11_52,PMD,Premature death -Premature death,NR,Number,DE,Germany,2005,66644,
11_52,PMD,Premature death -Premature death,NR,Number,DE,Germany,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,DE,Germany,2007,48870,
11_52,PMD,Premature death -Premature death,NR,Number,DE,Germany,2008,54708,
11_52,PMD,Premature death -Premature death,NR,Number,DE,Germany,2009,63359,
11_52,PMD,Premature death -Premature death,NR,Number,DE,Germany,2010,68687,
11_52,PMD,Premature death -Premature death,NR,Number,DE,Germany,2011,64474,
11_52,PMD,Premature death -Premature death,NR,Number,DE,Germany,2012,51701,
11_52,PMD,Premature death -Premature death,NR,Number,DE,Germany,2013,58365,
11_52,PMD,Premature death -Premature death,NR,Number,DE,Germany,2014,52049,
11_52,PMD,Premature death -Premature death,NR,Number,DE,Germany,2015,49696,
11_52,PMD,Premature death -Premature death,NR,Number,DE,Germany,2016,44203,
11_52,PMD,Premature death -Premature death,NR,Number,DE,Germany,2017,45191,
11_52,PMD,Premature death -Premature death,NR,Number,DE,Germany,2018,49262,
11_52,PMD,Premature death -Premature death,NR,Number,DE,Germany,2019,34359,
11_52,PMD,Premature death -Premature death,NR,Number,DE,Germany,2020,28886,
11_52,PMD,Premature death -Premature death,NR,Number,DE,Germany,2021,32322,
11_52,PMD,Premature death -Premature death,NR,Number,EE,Estonia,2005,774,
11_52,PMD,Premature death -Premature death,NR,Number,EE,Estonia,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,EE,Estonia,2007,635,
11_52,PMD,Premature death -Premature death,NR,Number,EE,Estonia,2008,455,
11_52,PMD,Premature death -Premature death,NR,Number,EE,Estonia,2009,276,
11_52,PMD,Premature death -Premature death,NR,Number,EE,Estonia,2010,443,
11_52,PMD,Premature death -Premature death,NR,Number,EE,Estonia,2011,347,
11_52,PMD,Premature death -Premature death,NR,Number,EE,Estonia,2012,325,
11_52,PMD,Premature death -Premature death,NR,Number,EE,Estonia,2013,306,
11_52,PMD,Premature death -Premature death,NR,Number,EE,Estonia,2014,396,
11_52,PMD,Premature death -Premature death,NR,Number,EE,Estonia,2015,213,
11_52,PMD,Premature death -Premature death,NR,Number,EE,Estonia,2016,132,
11_52,PMD,Premature death -Premature death,NR,Number,EE,Estonia,2017,70,
11_52,PMD,Premature death -Premature death,NR,Number,EE,Estonia,2018,230,
11_52,PMD,Premature death -Premature death,NR,Number,EE,Estonia,2019,79,
11_52,PMD,Premature death -Premature death,NR,Number,EE,Estonia,2020,58,
11_52,PMD,Premature death -Premature death,NR,Number,EE,Estonia,2021,97,
11_52,PMD,Premature death -Premature death,NR,Number,IE,Ireland,2005,641,
11_52,PMD,Premature death -Premature death,NR,Number,IE,Ireland,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,IE,Ireland,2007,325,
11_52,PMD,Premature death -Premature death,NR,Number,IE,Ireland,2008,833,
11_52,PMD,Premature death -Premature death,NR,Number,IE,Ireland,2009,738,
11_52,PMD,Premature death -Premature death,NR,Number,IE,Ireland,2010,1008,
11_52,PMD,Premature death -Premature death,NR,Number,IE,Ireland,2011,771,
11_52,PMD,Premature death -Premature death,NR,Number,IE,Ireland,2012,638,
11_52,PMD,Premature death -Premature death,NR,Number,IE,Ireland,2013,879,
11_52,PMD,Premature death -Premature death,NR,Number,IE,Ireland,2014,817,
11_52,PMD,Premature death -Premature death,NR,Number,IE,Ireland,2015,393,
11_52,PMD,Premature death -Premature death,NR,Number,IE,Ireland,2016,468,
11_52,PMD,Premature death -Premature death,NR,Number,IE,Ireland,2017,275,
11_52,PMD,Premature death -Premature death,NR,Number,IE,Ireland,2018,624,
11_52,PMD,Premature death -Premature death,NR,Number,IE,Ireland,2019,598,
11_52,PMD,Premature death -Premature death,NR,Number,IE,Ireland,2020,488,
11_52,PMD,Premature death -Premature death,NR,Number,IE,Ireland,2021,458,
11_52,PMD,Premature death -Premature death,NR,Number,EL,Greece,2005,15298,
11_52,PMD,Premature death -Premature death,NR,Number,EL,Greece,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,EL,Greece,2007,12564,
11_52,PMD,Premature death -Premature death,NR,Number,EL,Greece,2008,13212,
11_52,PMD,Premature death -Premature death,NR,Number,EL,Greece,2009,13414,
11_52,PMD,Premature death -Premature death,NR,Number,EL,Greece,2010,11988,
11_52,PMD,Premature death -Premature death,NR,Number,EL,Greece,2011,12999,
11_52,PMD,Premature death -Premature death,NR,Number,EL,Greece,2012,12271,
11_52,PMD,Premature death -Premature death,NR,Number,EL,Greece,2013,11468,
11_52,PMD,Premature death -Premature death,NR,Number,EL,Greece,2014,9647,
11_52,PMD,Premature death -Premature death,NR,Number,EL,Greece,2015,12502,
11_52,PMD,Premature death -Premature death,NR,Number,EL,Greece,2016,12159,
11_52,PMD,Premature death -Premature death,NR,Number,EL,Greece,2017,20682,
11_52,PMD,Premature death -Premature death,NR,Number,EL,Greece,2018,11144,
11_52,PMD,Premature death -Premature death,NR,Number,EL,Greece,2019,9480,
11_52,PMD,Premature death -Premature death,NR,Number,EL,Greece,2020,8807,
11_52,PMD,Premature death -Premature death,NR,Number,EL,Greece,2021,9990,
11_52,PMD,Premature death -Premature death,NR,Number,ES,Spain,2005,34017,
11_52,PMD,Premature death -Premature death,NR,Number,ES,Spain,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,ES,Spain,2007,31417,
11_52,PMD,Premature death -Premature death,NR,Number,ES,Spain,2008,24575,
11_52,PMD,Premature death -Premature death,NR,Number,ES,Spain,2009,24477,
11_52,PMD,Premature death -Premature death,NR,Number,ES,Spain,2010,19186,
11_52,PMD,Premature death -Premature death,NR,Number,ES,Spain,2011,20910,
11_52,PMD,Premature death -Premature death,NR,Number,ES,Spain,2012,20383,
11_52,PMD,Premature death -Premature death,NR,Number,ES,Spain,2013,15793,
11_52,PMD,Premature death -Premature death,NR,Number,ES,Spain,2014,15446,
11_52,PMD,Premature death -Premature death,NR,Number,ES,Spain,2015,22200,
11_52,PMD,Premature death -Premature death,NR,Number,ES,Spain,2016,17510,
11_52,PMD,Premature death -Premature death,NR,Number,ES,Spain,2017,20142,
11_52,PMD,Premature death -Premature death,NR,Number,ES,Spain,2018,15104,
11_52,PMD,Premature death -Premature death,NR,Number,ES,Spain,2019,14734,
11_52,PMD,Premature death -Premature death,NR,Number,ES,Spain,2020,16982,
11_52,PMD,Premature death -Premature death,NR,Number,ES,Spain,2021,14074,
11_52,PMD,Premature death -Premature death,NR,Number,FR,France,2005,38706,
11_52,PMD,Premature death -Premature death,NR,Number,FR,France,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,FR,France,2007,32796,
11_52,PMD,Premature death -Premature death,NR,Number,FR,France,2008,34906,
11_52,PMD,Premature death -Premature death,NR,Number,FR,France,2009,39664,
11_52,PMD,Premature death -Premature death,NR,Number,FR,France,2010,40501,
11_52,PMD,Premature death -Premature death,NR,Number,FR,France,2011,40021,
11_52,PMD,Premature death -Premature death,NR,Number,FR,France,2012,36658,
11_52,PMD,Premature death -Premature death,NR,Number,FR,France,2013,35660,
11_52,PMD,Premature death -Premature death,NR,Number,FR,France,2014,22689,
11_52,PMD,Premature death -Premature death,NR,Number,FR,France,2015,28175,
11_52,PMD,Premature death -Premature death,NR,Number,FR,France,2016,24417,
11_52,PMD,Premature death -Premature death,NR,Number,FR,France,2017,22983,
11_52,PMD,Premature death -Premature death,NR,Number,FR,France,2018,22888,
11_52,PMD,Premature death -Premature death,NR,Number,FR,France,2019,18709,
11_52,PMD,Premature death -Premature death,NR,Number,FR,France,2020,16507,
11_52,PMD,Premature death -Premature death,NR,Number,FR,France,2021,20061,
11_52,PMD,Premature death -Premature death,NR,Number,HR,Croatia,2005,6539,
11_52,PMD,Premature death -Premature death,NR,Number,HR,Croatia,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,HR,Croatia,2007,5250,
11_52,PMD,Premature death -Premature death,NR,Number,HR,Croatia,2008,4917,
11_52,PMD,Premature death -Premature death,NR,Number,HR,Croatia,2009,5375,
11_52,PMD,Premature death -Premature death,NR,Number,HR,Croatia,2010,5435,
11_52,PMD,Premature death -Premature death,NR,Number,HR,Croatia,2011,5900,
11_52,PMD,Premature death -Premature death,NR,Number,HR,Croatia,2012,4254,
11_52,PMD,Premature death -Premature death,NR,Number,HR,Croatia,2013,4114,
11_52,PMD,Premature death -Premature death,NR,Number,HR,Croatia,2014,3771,
11_52,PMD,Premature death -Premature death,NR,Number,HR,Croatia,2015,4665,
11_52,PMD,Premature death -Premature death,NR,Number,HR,Croatia,2016,5122,
11_52,PMD,Premature death -Premature death,NR,Number,HR,Croatia,2017,4668,
11_52,PMD,Premature death -Premature death,NR,Number,HR,Croatia,2018,4696,
11_52,PMD,Premature death -Premature death,NR,Number,HR,Croatia,2019,3472,
11_52,PMD,Premature death -Premature death,NR,Number,HR,Croatia,2020,4128,
11_52,PMD,Premature death -Premature death,NR,Number,HR,Croatia,2021,3797,
11_52,PMD,Premature death -Premature death,NR,Number,IT,Italy,2005,72047,
11_52,PMD,Premature death -Premature death,NR,Number,IT,Italy,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,IT,Italy,2007,60784,
11_52,PMD,Premature death -Premature death,NR,Number,IT,Italy,2008,58906,
11_52,PMD,Premature death -Premature death,NR,Number,IT,Italy,2009,58398,
11_52,PMD,Premature death -Premature death,NR,Number,IT,Italy,2010,52232,
11_52,PMD,Premature death -Premature death,NR,Number,IT,Italy,2011,66469,
11_52,PMD,Premature death -Premature death,NR,Number,IT,Italy,2012,60447,
11_52,PMD,Premature death -Premature death,NR,Number,IT,Italy,2013,55103,
11_52,PMD,Premature death -Premature death,NR,Number,IT,Italy,2014,45701,
11_52,PMD,Premature death -Premature death,NR,Number,IT,Italy,2015,60986,
11_52,PMD,Premature death -Premature death,NR,Number,IT,Italy,2016,49618,
11_52,PMD,Premature death -Premature death,NR,Number,IT,Italy,2017,54674,
11_52,PMD,Premature death -Premature death,NR,Number,IT,Italy,2018,46884,
11_52,PMD,Premature death -Premature death,NR,Number,IT,Italy,2019,42658,
11_52,PMD,Premature death -Premature death,NR,Number,IT,Italy,2020,52295,
11_52,PMD,Premature death -Premature death,NR,Number,IT,Italy,2021,46792,
11_52,PMD,Premature death -Premature death,NR,Number,CY,Cyprus,2005,1137,
11_52,PMD,Premature death -Premature death,NR,Number,CY,Cyprus,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,CY,Cyprus,2007,883,
11_52,PMD,Premature death -Premature death,NR,Number,CY,Cyprus,2008,964,
11_52,PMD,Premature death -Premature death,NR,Number,CY,Cyprus,2009,754,
11_52,PMD,Premature death -Premature death,NR,Number,CY,Cyprus,2010,793,
11_52,PMD,Premature death -Premature death,NR,Number,CY,Cyprus,2011,931,
11_52,PMD,Premature death -Premature death,NR,Number,CY,Cyprus,2012,1069,
11_52,PMD,Premature death -Premature death,NR,Number,CY,Cyprus,2013,590,
11_52,PMD,Premature death -Premature death,NR,Number,CY,Cyprus,2014,619,
11_52,PMD,Premature death -Premature death,NR,Number,CY,Cyprus,2015,711,
11_52,PMD,Premature death -Premature death,NR,Number,CY,Cyprus,2016,541,
11_52,PMD,Premature death -Premature death,NR,Number,CY,Cyprus,2017,621,
11_52,PMD,Premature death -Premature death,NR,Number,CY,Cyprus,2018,526,
11_52,PMD,Premature death -Premature death,NR,Number,CY,Cyprus,2019,582,
11_52,PMD,Premature death -Premature death,NR,Number,CY,Cyprus,2020,565,
11_52,PMD,Premature death -Premature death,NR,Number,CY,Cyprus,2021,629,
11_52,PMD,Premature death -Premature death,NR,Number,LV,Latvia,2005,2639,
11_52,PMD,Premature death -Premature death,NR,Number,LV,Latvia,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,LV,Latvia,2007,1617,
11_52,PMD,Premature death -Premature death,NR,Number,LV,Latvia,2008,2396,
11_52,PMD,Premature death -Premature death,NR,Number,LV,Latvia,2009,1688,
11_52,PMD,Premature death -Premature death,NR,Number,LV,Latvia,2010,2043,
11_52,PMD,Premature death -Premature death,NR,Number,LV,Latvia,2011,1424,
11_52,PMD,Premature death -Premature death,NR,Number,LV,Latvia,2012,1525,
11_52,PMD,Premature death -Premature death,NR,Number,LV,Latvia,2013,1549,
11_52,PMD,Premature death -Premature death,NR,Number,LV,Latvia,2014,1779,
11_52,PMD,Premature death -Premature death,NR,Number,LV,Latvia,2015,1245,
11_52,PMD,Premature death -Premature death,NR,Number,LV,Latvia,2016,1238,
11_52,PMD,Premature death -Premature death,NR,Number,LV,Latvia,2017,898,
11_52,PMD,Premature death -Premature death,NR,Number,LV,Latvia,2018,1436,
11_52,PMD,Premature death -Premature death,NR,Number,LV,Latvia,2019,1001,
11_52,PMD,Premature death -Premature death,NR,Number,LV,Latvia,2020,836,
11_52,PMD,Premature death -Premature death,NR,Number,LV,Latvia,2021,1405,
11_52,PMD,Premature death -Premature death,NR,Number,LT,Lithuania,2005,3224,
11_52,PMD,Premature death -Premature death,NR,Number,LT,Lithuania,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,LT,Lithuania,2007,2629,
11_52,PMD,Premature death -Premature death,NR,Number,LT,Lithuania,2008,3027,
11_52,PMD,Premature death -Premature death,NR,Number,LT,Lithuania,2009,2154,
11_52,PMD,Premature death -Premature death,NR,Number,LT,Lithuania,2010,3156,
11_52,PMD,Premature death -Premature death,NR,Number,LT,Lithuania,2011,2573,
11_52,PMD,Premature death -Premature death,NR,Number,LT,Lithuania,2012,2254,
11_52,PMD,Premature death -Premature death,NR,Number,LT,Lithuania,2013,2474,
11_52,PMD,Premature death -Premature death,NR,Number,LT,Lithuania,2014,2819,
11_52,PMD,Premature death -Premature death,NR,Number,LT,Lithuania,2015,2110,
11_52,PMD,Premature death -Premature death,NR,Number,LT,Lithuania,2016,2054,
11_52,PMD,Premature death -Premature death,NR,Number,LT,Lithuania,2017,1490,
11_52,PMD,Premature death -Premature death,NR,Number,LT,Lithuania,2018,2110,
11_52,PMD,Premature death -Premature death,NR,Number,LT,Lithuania,2019,1880,
11_52,PMD,Premature death -Premature death,NR,Number,LT,Lithuania,2020,1461,
11_52,PMD,Premature death -Premature death,NR,Number,LT,Lithuania,2021,2148,
11_52,PMD,Premature death -Premature death,NR,Number,LU,Luxembourg,2005,260,
11_52,PMD,Premature death -Premature death,NR,Number,LU,Luxembourg,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,LU,Luxembourg,2007,207,
11_52,PMD,Premature death -Premature death,NR,Number,LU,Luxembourg,2008,235,
11_52,PMD,Premature death -Premature death,NR,Number,LU,Luxembourg,2009,279,
11_52,PMD,Premature death -Premature death,NR,Number,LU,Luxembourg,2010,277,
11_52,PMD,Premature death -Premature death,NR,Number,LU,Luxembourg,2011,237,
11_52,PMD,Premature death -Premature death,NR,Number,LU,Luxembourg,2012,208,
11_52,PMD,Premature death -Premature death,NR,Number,LU,Luxembourg,2013,241,
11_52,PMD,Premature death -Premature death,NR,Number,LU,Luxembourg,2014,183,
11_52,PMD,Premature death -Premature death,NR,Number,LU,Luxembourg,2015,200,
11_52,PMD,Premature death -Premature death,NR,Number,LU,Luxembourg,2016,175,
11_52,PMD,Premature death -Premature death,NR,Number,LU,Luxembourg,2017,150,
11_52,PMD,Premature death -Premature death,NR,Number,LU,Luxembourg,2018,150,
11_52,PMD,Premature death -Premature death,NR,Number,LU,Luxembourg,2019,93,
11_52,PMD,Premature death -Premature death,NR,Number,LU,Luxembourg,2020,76,
11_52,PMD,Premature death -Premature death,NR,Number,LU,Luxembourg,2021,77,
11_52,PMD,Premature death -Premature death,NR,Number,HU,Hungary,2005,18002,
11_52,PMD,Premature death -Premature death,NR,Number,HU,Hungary,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,HU,Hungary,2007,13051,
11_52,PMD,Premature death -Premature death,NR,Number,HU,Hungary,2008,12958,
11_52,PMD,Premature death -Premature death,NR,Number,HU,Hungary,2009,13493,
11_52,PMD,Premature death -Premature death,NR,Number,HU,Hungary,2010,13705,
11_52,PMD,Premature death -Premature death,NR,Number,HU,Hungary,2011,16357,
11_52,PMD,Premature death -Premature death,NR,Number,HU,Hungary,2012,12503,
11_52,PMD,Premature death -Premature death,NR,Number,HU,Hungary,2013,11580,
11_52,PMD,Premature death -Premature death,NR,Number,HU,Hungary,2014,10758,
11_52,PMD,Premature death -Premature death,NR,Number,HU,Hungary,2015,13030,
11_52,PMD,Premature death -Premature death,NR,Number,HU,Hungary,2016,11290,
11_52,PMD,Premature death -Premature death,NR,Number,HU,Hungary,2017,12614,
11_52,PMD,Premature death -Premature death,NR,Number,HU,Hungary,2018,12161,
11_52,PMD,Premature death -Premature death,NR,Number,HU,Hungary,2019,8667,
11_52,PMD,Premature death -Premature death,NR,Number,HU,Hungary,2020,9502,
11_52,PMD,Premature death -Premature death,NR,Number,HU,Hungary,2021,10381,
11_52,PMD,Premature death -Premature death,NR,Number,MT,Malta,2005,349,
11_52,PMD,Premature death -Premature death,NR,Number,MT,Malta,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,MT,Malta,2007,272,
11_52,PMD,Premature death -Premature death,NR,Number,MT,Malta,2008,227,
11_52,PMD,Premature death -Premature death,NR,Number,MT,Malta,2009,259,
11_52,PMD,Premature death -Premature death,NR,Number,MT,Malta,2010,188,
11_52,PMD,Premature death -Premature death,NR,Number,MT,Malta,2011,243,
11_52,PMD,Premature death -Premature death,NR,Number,MT,Malta,2012,181,
11_52,PMD,Premature death -Premature death,NR,Number,MT,Malta,2013,174,
11_52,PMD,Premature death -Premature death,NR,Number,MT,Malta,2014,163,
11_52,PMD,Premature death -Premature death,NR,Number,MT,Malta,2015,200,
11_52,PMD,Premature death -Premature death,NR,Number,MT,Malta,2016,151,
11_52,PMD,Premature death -Premature death,NR,Number,MT,Malta,2017,172,
11_52,PMD,Premature death -Premature death,NR,Number,MT,Malta,2018,196,
11_52,PMD,Premature death -Premature death,NR,Number,MT,Malta,2019,188,
11_52,PMD,Premature death -Premature death,NR,Number,MT,Malta,2020,151,
11_52,PMD,Premature death -Premature death,NR,Number,MT,Malta,2021,193,
11_52,PMD,Premature death -Premature death,NR,Number,NL,Netherlands,2005,11981,
11_52,PMD,Premature death -Premature death,NR,Number,NL,Netherlands,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,NL,Netherlands,2007,10156,
11_52,PMD,Premature death -Premature death,NR,Number,NL,Netherlands,2008,11271,
11_52,PMD,Premature death -Premature death,NR,Number,NL,Netherlands,2009,11234,
11_52,PMD,Premature death -Premature death,NR,Number,NL,Netherlands,2010,11890,
11_52,PMD,Premature death -Premature death,NR,Number,NL,Netherlands,2011,11669,
11_52,PMD,Premature death -Premature death,NR,Number,NL,Netherlands,2012,8640,
11_52,PMD,Premature death -Premature death,NR,Number,NL,Netherlands,2013,9189,
11_52,PMD,Premature death -Premature death,NR,Number,NL,Netherlands,2014,8598,
11_52,PMD,Premature death -Premature death,NR,Number,NL,Netherlands,2015,7680,
11_52,PMD,Premature death -Premature death,NR,Number,NL,Netherlands,2016,6634,
11_52,PMD,Premature death -Premature death,NR,Number,NL,Netherlands,2017,6695,
11_52,PMD,Premature death -Premature death,NR,Number,NL,Netherlands,2018,7554,
11_52,PMD,Premature death -Premature death,NR,Number,NL,Netherlands,2019,6064,
11_52,PMD,Premature death -Premature death,NR,Number,NL,Netherlands,2020,4967,
11_52,PMD,Premature death -Premature death,NR,Number,NL,Netherlands,2021,5691,
11_52,PMD,Premature death -Premature death,NR,Number,AT,Austria,2005,7161,
11_52,PMD,Premature death -Premature death,NR,Number,AT,Austria,2006,,
11_52,PMD,Premature death -Premature death,NR,Number,AT,Austria,2007,5417,
11_52,PMD,Premature death -Premature death,NR,Number,AT,Austria,2008,5922,
11_52,PMD,Premature death -Premature death,NR,Number,AT,Austria,2009,5821,
11_52,PMD,Premature death -Premature death,NR,Number,AT,Austria,2010,6733,
